Year,Registration,VAP Turnout,Voting age population,Compulsory Voting,Election Type,Voter Turnout
1985,2108458.0,0.6515000000000001,2652750.0,1,Parliamentary,0.8197
1980,2004284.0,0.5911,2520000.0,1,Parliamentary,0.7432
1979,1871070.0,0.6905,2452050.0,1,Parliamentary,0.905
1978,1921556.0,0.8262,2386800.0,1,Parliamentary,1.0262
1966,1270611.0,0.5493,2002500.0,1,Parliamentary,0.8656999999999999
1964,1411560.0,0.7892,1643850.0,1,Parliamentary,0.9190999999999999
1960,1300000.0,0.6357,1553850.0,1,Parliamentary,0.7598
1956,1126528.0,0.6371,1503740.0,1,Parliamentary,0.8504
2020,7332926.0,0.8756999999999999,7404475.0,1,Presidential,0.8842
2019,7315364.0,0.8929,7235433.0,1,Presidential,0.8831
2014,5973901.0,0.9054000000000001,6060980.0,1,Presidential,0.9186
2009,5139554.0,0.8554999999999999,5680498.0,1,Presidential,0.9455
2005,3671152.0,0.6344,4890318.0,1,Presidential,0.8451000000000001
2002,4155055.0,0.6681999999999999,4480674.0,1,Presidential,0.7206
1997,3252501.0,0.6454000000000001,3596616.0,1,Presidential,0.7136
1993,2399197.0,0.5001,3461850.0,1,Presidential,0.7216
1989,2136587.0,0.5064,3086880.0,1,Presidential,0.7315999999999999
1985,2108458.0,0.6515000000000001,2652750.0,1,Presidential,0.8197
1980,2004284.0,0.5911,2520000.0,1,Presidential,0.7432
1979,1871070.0,0.6905,2452050.0,1,Presidential,0.905
1978,1921556.0,0.8262,2386800.0,1,Presidential,1.0262
1966,1270611.0,0.5493,2002500.0,1,Presidential,0.8656999999999999
1964,1411560.0,0.7892,1643850.0,1,Presidential,0.9190999999999999
1960,1300000.0,0.6357,1553850.0,1,Presidential,0.7598
1956,1126528.0,0.6371,1503740.0,1,Presidential,0.8504
2022,3368666.0,0.5394,3213191.0,0,Parliamentary,0.5145000000000001
2018,3355429.0,0.5615,3228803.0,0,Parliamentary,0.5403
2014,3278908.0,0.5932,3014585.0,0,Parliamentary,0.5454
2010,3132231.0,0.5877,3010376.0,0,Parliamentary,0.5649000000000001
2006,2755207.0,0.4276,3539921.0,0,Parliamentary,0.5494
2002,2342141.0,0.4086,3178427.0,0,Parliamentary,0.5545
2000,2508349.0,0.5233,3053221.0,0,Parliamentary,0.637
1998,2656758.0,0.5771999999999999,3256197.0,0,Parliamentary,0.7073999999999999
1996,2900000.0,0.5192,2572520.0,0,Parliamentary,0.4606
2022,3368666.0,0.5394,3213191.0,0,Presidential,0.5145000000000001
2018,3355429.0,0.5614,3228803.0,0,Presidential,0.5402
2014,3278908.0,0.5932,3014585.0,0,Presidential,0.5454
2010,3132231.0,0.5875,3010376.0,0,Presidential,0.5646
2006,2755207.0,0.3932,3539921.0,0,Presidential,0.5051
2002,2342141.0,0.4086,3178427.0,0,Presidential,0.5545
1998,2656758.0,0.5771999999999999,3256197.0,0,Presidential,0.7073999999999999
1996,2210189.0,0.5635,2366000.0,0,Presidential,0.6032
2024,1038275.0,0.5244,1612150.0,0,Parliamentary,0.8142
2019,924709.0,0.5347,1444142.0,0,Parliamentary,0.8351000000000001
2014,824073.0,0.5509000000000001,1267719.0,0,Parliamentary,0.8475
2009,723617.0,0.622,892339.0,0,Parliamentary,0.7670999999999999
2004,552849.0,0.44,957540.0,0,Parliamentary,0.762
1999,459662.0,0.41979999999999995,844338.0,0,Parliamentary,0.7711
1994,370173.0,0.44630000000000003,634920.0,0,Parliamentary,0.7655
1989,367069.0,0.479,522900.0,0,Parliamentary,0.6823999999999999
1984,293571.0,0.5418,420400.0,0,Parliamentary,0.7757999999999999
1979,243483.0,0.4637,290033.0,0,Parliamentary,0.5524
1974,205016.0,0.2621,244200.0,0,Parliamentary,0.3122
1969,140428.0,0.3746,205200.0,0,Parliamentary,0.5473
2022,155557422.0,0.7342,167798543.0,1,Parliamentary,0.792
2018,146750529.0,0.7666,152762054.0,1,Parliamentary,0.7979999999999999
2014,140488492.0,0.7509,150803268.0,1,Parliamentary,0.8059999999999999
2010,135804433.0,0.8062,137925708.0,1,Parliamentary,0.8188
2006,125827119.0,0.8354,125422653.0,1,Parliamentary,0.8327
2002,115254113.0,0.6837000000000001,115848256.0,1,Parliamentary,0.6872
1998,106101067.0,0.8103,102802554.0,1,Parliamentary,0.7851
1994,94782803.0,0.7988,97590050.0,1,Parliamentary,0.8223999999999999
1990,83817593.0,0.7656999999999999,92622720.0,1,Parliamentary,0.8461
1986,69166810.0,0.7042,83484860.0,1,Parliamentary,0.85
1982,58871378.0,0.637,76084200.0,1,Parliamentary,0.8233
1978,46030464.0,0.5553,67764600.0,1,Parliamentary,0.8175
1970,28966114.0,0.4293,52259200.0,1,Parliamentary,0.7745000000000001
1966,22387251.0,0.38409999999999994,45003600.0,1,Parliamentary,0.7720999999999999
1962,18528847.0,0.3686,40011840.0,1,Parliamentary,0.7959
1958,12780997.0,0.35719999999999996,35499600.0,1,Parliamentary,0.992
1954,15104604.0,0.31489999999999996,31403900.0,1,Parliamentary,0.6548
1950,11455149.0,0.2829,29106560.0,1,Parliamentary,0.7189
1947,6205415.0,0.09720000000000001,27125280.0,1,Parliamentary,0.42469999999999997
1945,7499670.0,0.2366,25880440.0,1,Parliamentary,0.8164
2022,156453354.0,0.7404999999999999,167798543.0,1,Presidential,0.7942
2022,156453354.0,0.7386,167798543.0,1,Presidential,0.7905
2018,147305824.0,0.7589,152762054.0,1,Presidential,0.787
2018,147306295.0,0.7683,152762054.0,1,Presidential,0.7967
2014,142821358.0,0.7472,150803268.0,1,Presidential,0.789
2014,142822046.0,0.7634000000000001,150803268.0,1,Presidential,0.8061
2010,135804084.0,0.7729,137925708.0,1,Presidential,0.785
2010,135804084.0,0.8062,137925708.0,1,Presidential,0.8188
2006,125913479.0,0.8131999999999999,125422653.0,1,Presidential,0.8101
2006,125913479.0,0.8356999999999999,125422653.0,1,Presidential,0.8325
2002,115254113.0,0.7912,115848256.0,1,Presidential,0.7953
2002,115253816.0,0.8184,115848256.0,1,Presidential,0.8226
1998,106101067.0,0.8103,102802554.0,1,Presidential,0.7851
1994,91803851.0,0.7685,101458500.0,1,Presidential,0.8493
1989,82074718.0,0.7715000000000001,91075840.0,1,Presidential,0.8561
1989,82074718.0,0.7936,91075840.0,1,Presidential,0.8806999999999999
1960,15543332.0,0.3343,37654200.0,1,Presidential,0.8098000000000001
1955,15243246.0,0.2748,33100650.0,1,Presidential,0.5968
1950,11455149.0,0.2836,29106560.0,1,Presidential,0.7206
1945,7459849.0,0.2396,25880400.0,1,Presidential,0.8312
2024,6601262.0,0.4471,5624101.0,0,Parliamentary,0.38939999999999997
2024,6593275.0,0.40340000000000004,5624101.0,1,Parliamentary,0.34409999999999996
2023,6862409.0,0.47479999999999994,5651653.0,1,Parliamentary,0.3911
2022,6850969.0,0.4579,5682675.0,1,Parliamentary,0.37979999999999997
2021,6665534.0,0.4672,5717150.0,1,Parliamentary,0.4007
2021,6668540.0,0.4855,5717150.0,1,Parliamentary,0.41619999999999996
2021,6789605.0,0.5832,5717150.0,1,Parliamentary,0.4911
2017,6838235.0,0.6279,5864631.0,1,Parliamentary,0.5385
2014,6858304.0,0.6088,5750976.0,0,Parliamentary,0.5105
2013,6919260.0,0.5969,6084873.0,0,Parliamentary,0.5249
2009,7129965.0,0.7243,5969019.0,0,Parliamentary,0.6064
2005,6720941.0,0.6241,6004949.0,0,Parliamentary,0.5576
2001,6916151.0,0.721,6391816.0,0,Parliamentary,0.6663
1997,7289956.0,0.669,6414519.0,0,Parliamentary,0.5887
1994,6997954.0,0.8098000000000001,6501110.0,0,Parliamentary,0.7523000000000001
1991,6790006.0,0.8454,6736500.0,0,Parliamentary,0.8387
2021,6672935.0,0.4043,5717150.0,1,Presidential,0.3464
2021,6946852.0,0.4672,5717150.0,1,Presidential,0.3845
2016,7020119.0,0.5998,5903575.0,1,Presidential,0.5044
2016,7014723.0,0.6687000000000001,5903575.0,1,Presidential,0.5628
2011,6910491.0,0.5614,5939090.0,0,Presidential,0.4825
2011,6873589.0,0.6051,5939090.0,0,Presidential,0.5229
2006,6469224.0,0.46140000000000003,5975892.0,0,Presidential,0.42619999999999997
2006,6477126.0,0.478,5975892.0,0,Presidential,0.4411
2001,6889638.0,0.6178,6125141.0,0,Presidential,0.5492
2001,6847422.0,0.4653,6125141.0,0,Presidential,0.4163
1996,6859318.0,0.6545000000000001,6440280.0,0,Presidential,0.6145
1996,6837737.0,0.6704000000000001,6440280.0,0,Presidential,0.6314
1992,6857942.0,0.8048000000000001,6405000.0,0,Presidential,0.7517
2024,6138050.0,0.3688,5624101.0,0,EU Parliament,0.3379
2019,6378694.0,0.3616,5794894.0,0,EU Parliament,0.3285
2014,6599599.0,0.4107,5751084.0,0,EU Parliament,0.3579
2009,6684770.0,0.4359,5969019.0,0,EU Parliament,0.3892
2007,6691080.0,0.3127,6253762.0,0,EU Parliament,0.2922
2020,5891981.0,0.2882,10365635.0,0,Parliamentary,0.507
2015,5517015.0,0.36450000000000005,9100031.0,0,Parliamentary,0.6013000000000001
2012,4365153.0,0.3967,8359428.0,0,Parliamentary,0.7595999999999999
2007,4466354.0,0.37929999999999997,6644496.0,0,Parliamentary,0.5643
2002,2913219.0,0.3347,5582296.0,0,Parliamentary,0.6414
1997,4985352.0,0.4129,5376800.0,0,Parliamentary,0.44530000000000003
1992,3727843.0,0.2672,4716500.0,0,Parliamentary,0.33799999999999997
1978,2887550.0,0.39130000000000004,2969000.0,0,Parliamentary,0.40240000000000004
1970,2395226.0,0.4631,2497500.0,0,Parliamentary,0.4829
2020,5893406.0,0.2888,10365635.0,0,Presidential,0.5079
2015,5517015.0,0.36369999999999997,9100031.0,0,Presidential,0.6
2010,3234555.0,0.23,7707700.0,0,Presidential,0.5482
2005,3924328.0,0.364,6216114.0,0,Presidential,0.5766
1998,4210234.0,0.4692,5032586.0,0,Presidential,0.5608
1991,3564501.0,0.2734,4595500.0,0,Presidential,0.3525
2025,6013498.0,0.8319,7147142.0,0,Parliamentary,0.9887999999999999
2020,5113418.0,0.7614,5863257.0,0,Parliamentary,0.8731
2015,3843024.0,0.5553,5143633.0,0,Parliamentary,0.7432
2010,3551125.0,0.5081,4660761.0,0,Parliamentary,0.6668000000000001
2005,3167124.0,0.7039,3474897.0,0,Parliamentary,0.7723
1993,2360090.0,0.7541,2859840.0,0,Parliamentary,0.9138
1982,1578947.0,,,0,Parliamentary,0.95
1961,1038653.0,,,0,Parliamentary,0.7539
2020,5113418.0,0.7648999999999999,5863257.0,0,Presidential,0.8771
2015,3848119.0,0.5494,5143633.0,0,Presidential,0.7343999999999999
2010,3553372.0,0.5869,4660761.0,0,Presidential,0.7698
1993,2355126.0,0.8014,2859840.0,0,Presidential,0.9731000000000001
2021,392899.0,0.5698,396179.0,0,Parliamentary,0.5746
2016,347828.0,0.6446999999999999,355717.0,0,Parliamentary,0.6593000000000001
2011,298567.0,0.8618000000000001,263333.0,0,Parliamentary,0.7601
2006,322735.0,0.7998000000000001,218632.0,0,Parliamentary,0.5418
2001,260275.0,0.6585,213973.0,0,Parliamentary,0.5414
1995,207648.0,0.7948000000000001,199920.0,0,Parliamentary,0.7652
1991,166818.0,0.7175,175000.0,0,Parliamentary,0.7526999999999999
2021,398865.0,0.4827,396179.0,0,Presidential,0.4796
2016,361221.0,0.3602,355717.0,0,Presidential,0.3547
2011,304621.0,0.5661,322531.0,0,Presidential,0.5987
2011,304621.0,0.5053,322531.0,0,Presidential,0.535
2006,323554.0,0.7859,218632.0,0,Presidential,0.531
2001,260275.0,0.7169,213973.0,0,Presidential,0.5893999999999999
2001,260221.0,0.6286,213973.0,0,Presidential,0.5168
2023,9710655.0,0.7475,10988508.0,0,Parliamentary,0.8459
2018,8380217.0,0.6626000000000001,10499588.0,0,Parliamentary,0.8301999999999999
2013,9675453.0,0.6976,9500301.0,0,Parliamentary,0.6849
2008,8125529.0,0.7591,8051099.0,0,Parliamentary,0.7521
2003,6341834.0,0.7792,6772724.0,0,Parliamentary,0.8321999999999999
1998,5395595.0,0.9216,5488029.0,0,Parliamentary,0.9373999999999999
1993,4764430.0,0.8884000000000001,4654000.0,0,Parliamentary,0.8678
2020,6900928.0,0.2324,13001295.0,0,Parliamentary,0.4379
2013,5481226.0,0.37549999999999994,11207373.0,0,Parliamentary,0.7679
2007,5000000.0,0.34509999999999996,8982601.0,0,Parliamentary,0.6201
2002,4389572.0,0.3689,7813588.0,0,Parliamentary,0.6566
1997,3844330.0,0.467,6222978.0,0,Parliamentary,0.7559999999999999
1992,4019562.0,0.44420000000000004,5482800.0,0,Parliamentary,0.6059
1988,3634568.0,0.6703,4897350.0,0,Parliamentary,0.9031999999999999
1960,1940438.0,0.5744,2350000.0,0,Parliamentary,0.6956
2018,6667754.0,0.2961,12125696.0,0,Presidential,0.5385
2011,7251651.0,0.5025,9854578.0,0,Presidential,0.6828
2004,4701953.0,0.45280000000000004,8256564.0,0,Presidential,0.7951999999999999
1997,3882725.0,0.5367000000000001,6293250.0,0,Presidential,0.87
1992,4195687.0,0.55,5482800.0,0,Presidential,0.7187
1988,3634568.0,0.6783,4897350.0,0,Presidential,0.914
2025,28525638.0,0.6128,31978566.0,0,Parliamentary,0.687
2021,27366297.0,0.5543,30730303.0,0,Parliamentary,0.6225
2019,27126166.0,0.6242,29399271.0,0,Parliamentary,0.6765000000000001
2015,25939742.0,0.6212,28512041.0,0,Parliamentary,0.6828
2011,24257592.0,0.5416,27368468.0,0,Parliamentary,0.6111
2008,23401064.0,0.5359,25993117.0,0,Parliamentary,0.5952000000000001
2006,23054615.0,0.5875,25374410.0,0,Parliamentary,0.6467
2004,22466621.0,0.5528,24751763.0,0,Parliamentary,0.6091
2000,21243473.0,0.5464,23786167.0,0,Parliamentary,0.6118
1997,19663478.0,0.5706,23088803.0,0,Parliamentary,0.67
1993,19906796.0,0.6386999999999999,21705750.0,0,Parliamentary,0.6964
1988,17639001.0,0.6834,19433250.0,0,Parliamentary,0.7529
1984,16775011.0,0.6790999999999999,18611000.0,0,Parliamentary,0.7534000000000001
1980,15890416.0,0.6453,17070530.0,0,Parliamentary,0.6931999999999999
1979,15234997.0,0.6839,16860370.0,0,Parliamentary,0.7569
1974,13620553.0,0.6420999999999999,15061600.0,0,Parliamentary,0.71
1972,12909179.0,0.7127,13984000.0,0,Parliamentary,0.772
1968,10860888.0,0.6835,12023400.0,0,Parliamentary,0.7567
1965,10274904.0,0.7075,11020800.0,0,Parliamentary,0.7587999999999999
1963,9910757.0,0.7508,10599680.0,0,Parliamentary,0.8029999999999999
1962,9700325.0,0.7331,10602000.0,0,Parliamentary,0.8012999999999999
1958,9131200.0,0.7539,9758400.0,0,Parliamentary,0.8057
1957,8902125.0,0.679,9839430.0,0,Parliamentary,0.7505
1953,8401691.0,0.6537999999999999,8720790.0,0,Parliamentary,0.6787000000000001
1949,7893629.0,0.7197,8202670.0,0,Parliamentary,0.7479
1945,6952445.0,0.7017,7560340.0,0,Parliamentary,0.7631
2025,25606.0,0.3469,53803.0,0,Parliamentary,0.7289
2021,23594.0,0.3458,49873.0,0,Parliamentary,0.731
2017,21228.0,0.3431,45823.0,0,Parliamentary,0.7406
2013,18476.0,0.3603,40963.0,0,Parliamentary,0.7987000000000001
2005,13118.0,0.3204,32857.0,0,Parliamentary,0.8025
2016,1225300.0,0.2705,2005942.0,0,Parliamentary,0.4428
2011,1825735.0,0.5567,2005942.0,0,Parliamentary,0.6115999999999999
2005,1302930.0,0.4514,2097278.0,0,Parliamentary,0.7265
1998,1427691.0,0.536,1556887.0,0,Parliamentary,0.5845
1993,1191374.0,0.5028,1609560.0,0,Parliamentary,0.6793
2020,1858236.0,0.2024,3235648.0,0,Presidential,0.3525
2016,1954433.0,0.5749,2005942.0,0,Presidential,0.5901
2015,1954433.0,0.48219999999999996,2536127.0,0,Presidential,0.6257
2011,1825735.0,0.5571,2005942.0,0,Presidential,0.6121
2005,1452211.0,0.46619999999999995,2097278.0,0,Presidential,0.6733
2005,1302930.0,0.4514,2097278.0,0,Presidential,0.7265
1999,1709086.0,0.6371,1586468.0,0,Presidential,0.5914
1993,1235568.0,0.4303,1609560.0,0,Presidential,0.5605
1993,1181874.0,0.5028,1609560.0,0,Presidential,0.6848000000000001
2011,4830885.0,0.5727,4774767.0,0,Parliamentary,0.5660000000000001
2002,4171169.0,0.5961,3666595.0,0,Parliamentary,0.524
1997,1757879.0,0.2564,3437910.0,0,Parliamentary,0.5014
2024,8202207.0,0.6928,8984562.0,1,Presidential,0.7589
2021,7288203.0,0.5779,7991839.0,0,Presidential,0.6336999999999999
2016,6252548.0,0.7098,5809346.0,0,Presidential,0.6595
2011,4964807.0,0.5792,4774767.0,0,Presidential,0.5571
2006,5697922.0,0.7140000000000001,4235756.0,0,Presidential,0.5307999999999999
2001,4069099.0,0.7001000000000001,3552534.0,0,Presidential,0.6112
1996,3871044.0,0.899,3345090.0,0,Presidential,0.7768
1996,3565913.0,0.7195999999999999,3345090.0,0,Presidential,0.675
2021,15030974.0,0.5043,14022102.0,0,Parliamentary,0.4705
2017,14347288.0,0.4955,13472122.0,0,Parliamentary,0.4653
2013,13573143.0,0.5366,12456705.0,0,Parliamentary,0.4935
2009,8285186.0,0.5963,12180403.0,1,Parliamentary,0.8767
2005,8220897.0,0.6365,11322769.0,1,Parliamentary,0.8767
2001,8075446.0,0.6695,10506435.0,1,Parliamentary,0.8711
1997,8069624.0,0.7314,9634638.0,1,Parliamentary,0.8732
1993,8085439.0,0.8190999999999999,8978450.0,1,Parliamentary,0.9096
1989,7556613.0,0.863,8295040.0,1,Parliamentary,0.9473
1973,4510060.0,0.6323,5831100.0,1,Parliamentary,0.8175
1969,3244892.0,0.4571,5263500.0,1,Parliamentary,0.7415
1965,2920615.0,0.5003,4703400.0,1,Parliamentary,0.8057
1961,1858980.0,0.3206,4321900.0,1,Parliamentary,0.7454000000000001
1957,1284159.0,0.21969999999999998,3996720.0,1,Parliamentary,0.6839
1953,1100027.0,0.2291,3400320.0,1,Parliamentary,0.7082999999999999
1949,591994.0,0.142,3312960.0,1,Parliamentary,0.7946
1945,624495.0,0.1315,3102420.0,1,Parliamentary,0.653
2021,15030974.0,0.5965,14022102.0,0,Presidential,0.5564
2021,15030974.0,0.5074000000000001,14022102.0,0,Presidential,0.4733
2017,14347288.0,0.522,13472122.0,0,Presidential,0.4902
2017,14347288.0,0.4974,13472122.0,0,Presidential,0.4672
2013,13573143.0,0.45740000000000003,12456705.0,0,Presidential,0.41979999999999995
2013,13573143.0,0.5378000000000001,12456705.0,0,Presidential,0.4935
2010,8285186.0,0.5914,12180403.0,1,Presidential,0.8694
2009,8285186.0,0.5964,12180403.0,1,Presidential,0.8768
2006,8220897.0,0.6325999999999999,11322769.0,1,Presidential,0.8712000000000001
2005,8220897.0,0.6365,11322769.0,1,Presidential,0.8767
2000,8084476.0,0.7236,10126098.0,1,Presidential,0.9063
1999,8084476.0,0.7181000000000001,10126098.0,1,Presidential,0.8995000000000001
1993,8085439.0,0.8147,8978450.0,1,Presidential,0.9047
1989,7556613.0,0.8629000000000001,8295040.0,1,Presidential,0.9472
1970,3539747.0,0.5527000000000001,5346000.0,1,Presidential,0.8347
1964,2915121.0,0.5519,4585680.0,1,Presidential,0.8681
1958,1497493.0,0.3107,4023800.0,1,Presidential,0.835
1952,1105029.0,0.2782,3439980.0,1,Presidential,0.8661
1946,631257.0,0.1522,3149400.0,1,Presidential,0.7593000000000001
2022,38819901.0,0.508,36245040.0,0,Parliamentary,0.4743
2018,36493318.0,0.5217,34279624.0,0,Parliamentary,0.49
2014,32835856.0,0.45880000000000004,31189403.0,0,Parliamentary,0.43579999999999997
2010,29853299.0,0.4407,29641389.0,0,Parliamentary,0.4375
2006,26595171.0,0.3942,27312870.0,0,Parliamentary,0.40490000000000004
2002,24000636.0,0.40619999999999995,25082839.0,0,Parliamentary,0.42450000000000004
1998,20000000.0,0.4047,22236403.0,0,Parliamentary,0.45
1994,17003195.0,0.2918,21057200.0,0,Parliamentary,0.3614
1991,15037526.0,0.2561,19376190.0,0,Parliamentary,0.33
1990,13793566.0,0.40049999999999997,19057000.0,0,Parliamentary,0.5533
1986,15839754.0,0.41100000000000003,16813440.0,0,Parliamentary,0.4362
1982,13721607.0,0.3875,14410700.0,0,Parliamentary,0.40700000000000003
1978,12519719.0,0.3075,13591850.0,0,Parliamentary,0.33390000000000003
1974,8925330.0,0.484,10538000.0,0,Parliamentary,0.5714
1970,7666716.0,0.4596,8659200.0,0,Parliamentary,0.5192
1968,6696723.0,0.3071,8130300.0,0,Parliamentary,0.3728
1966,6609639.0,0.385,7634200.0,0,Parliamentary,0.4447
1964,6135628.0,0.35729999999999995,6327940.0,0,Parliamentary,0.3685
1962,5338868.0,0.4982,6202980.0,0,Parliamentary,0.5788
1960,4397541.0,0.42840000000000006,5935440.0,0,Parliamentary,0.5782
1958,5365191.0,0.6504000000000001,5679240.0,0,Parliamentary,0.6884999999999999
1949,2773804.0,0.3457,5066900.0,0,Parliamentary,0.6315999999999999
1947,2613586.0,0.3036,4850700.0,0,Parliamentary,0.5635
1945,2279510.0,0.1886,4645080.0,0,Parliamentary,0.38420000000000004
2022,39002239.0,0.626,36245040.0,0,Presidential,0.5817
2022,39002239.0,0.5916,36245040.0,0,Presidential,0.5498
2018,36783940.0,0.5692,34279624.0,0,Presidential,0.5304
2018,36783940.0,0.5728,34279624.0,0,Presidential,0.5338
2014,32975158.0,0.5242,30134194.0,0,Presidential,0.4797
2014,32975158.0,0.4388,30134194.0,0,Presidential,0.40090000000000003
2010,29983279.0,0.4486,29641389.0,0,Presidential,0.4435
2010,29983279.0,0.4987,29641389.0,0,Presidential,0.493
2006,26731700.0,0.4415,27312870.0,0,Presidential,0.4511
2002,24208150.0,0.4483,25082839.0,0,Presidential,0.4645
1998,20857801.0,0.5512,22236403.0,0,Presidential,0.5876
1998,20856150.0,0.48350000000000004,22236403.0,0,Presidential,0.5155
1994,17146597.0,0.3527,21057200.0,0,Presidential,0.43320000000000003
1994,17146597.0,0.27649999999999997,21057200.0,0,Presidential,0.3395
1990,13903324.0,0.3173,19057000.0,0,Presidential,0.435
2025,338940.0,0.40159999999999996,559239.0,0,Parliamentary,0.6627
2020,313647.0,0.4127,474387.0,0,Parliamentary,0.6242
2015,274505.0,0.4941,396380.0,0,Parliamentary,0.7134999999999999
1987,340000.0,1.0064,219600.0,0,Parliamentary,0.65
1978,191468.0,0.8645999999999999,167440.0,0,Parliamentary,0.7561
2024,338940.0,0.3522,543192.0,0,Presidential,0.5644
2019,309137.0,0.3614,460567.0,0,Presidential,0.5384
2016,301006.0,0.4829,422725.0,0,Presidential,0.6781
2010,384358.0,0.5613,361536.0,0,Presidential,0.528
2006,310177.0,0.5214,340640.0,0,Presidential,0.5726
2002,150867.0,0.3799,302919.0,0,Presidential,0.7628
1996,290000.0,0.5906,304200.0,0,Presidential,0.6195
1990,315391.0,0.7779,244350.0,0,Presidential,0.6027
2018,40371439.0,0.4153,44138661.0,1,Parliamentary,0.45399999999999996
2011,32024640.0,0.5556,34036859.0,1,Parliamentary,0.5905
2006,25420199.0,0.6136,29121042.0,1,Parliamentary,0.7029000000000001
2023,43955181.0,0.34,53073462.0,1,Presidential,0.4105
2018,40371439.0,0.4153,44138661.0,1,Presidential,0.45399999999999996
2011,32024640.0,0.5556,34036859.0,1,Presidential,0.5905
2006,25420199.0,0.5706,29121042.0,1,Presidential,0.6536
2006,25420199.0,0.6157,29121042.0,0,Presidential,0.7054
2022,11458.0,,,0,Parliamentary,0.7704000000000001
2018,10917.0,,,0,Parliamentary,0.7912
2014,10394.0,,,0,Parliamentary,0.8109000000000001
2010,10346.0,1.1297,7584.0,0,Parliamentary,0.8281000000000001
2006,9772.0,1.0170000000000001,8355.0,0,Parliamentary,0.8695
1999,10600.0,0.8725,10808.0,0,Parliamentary,0.8896
2022,3491078.0,0.5489,3857810.0,1,Parliamentary,0.6065
2018,3322329.0,0.5979,3643021.0,1,Parliamentary,0.6556000000000001
